@relation programmer-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute editPercentage numeric
@attribute debugPercentage numeric
@attribute navigationPercentage numeric
@attribute focusPercentage numeric
@attribute removePercentage numeric
@attribute webLinkTimes numeric
@attribute stuck {YES,NO}

@data
14.583333,33.333333,6.25,45.833333,0,0,NO
17.307692,78.846154,0,0,3.846154,0,NO
19.298246,75.438596,0,0,5.263158,0,NO
13.72549,80.392157,0,3.921569,1.960784,0,NO
44.444444,46.296296,0,7.407407,1.851852,0,NO
23.529412,58.823529,0,15.686275,1.960784,0,NO
16.363636,63.636364,0,18.181818,1.818182,0,NO
20,74.545455,0,0,5.454545,0,NO
33.333333,47.916667,0,8.333333,10.416667,0,NO
20.408163,71.428571,0,8.163265,0,0,NO
57.142857,42.857143,0,0,0,15,NO
29.268293,29.268293,7.317073,34.146341,0,0,NO
5.263158,71.929825,1.754386,21.052632,0,0,NO
7.272727,85.454545,1.818182,3.636364,1.818182,0,NO
0,66,10,24,0,4,NO
12.5,56.25,10.416667,20.833333,0,0,NO
48.717949,35.897436,5.128205,0,10.25641,0,NO
39.215686,43.137255,0,7.843137,9.803922,0,NO
28.888889,53.333333,4.444444,8.888889,4.444444,0,NO
26.530612,69.387755,0,0,4.081633,0,NO
25.490196,62.745098,0,7.843137,3.921569,0,NO
27.777778,62.962963,0,9.259259,0,0,NO
21.052632,59.649123,0,19.298246,0,0,NO
9.259259,81.481481,0,7.407407,1.851852,0,NO
26.315789,56.140351,0,14.035088,3.508772,0,NO
8.77193,61.403509,0,29.824561,0,0,NO
7.017544,70.175439,0,19.298246,3.508772,0,NO
14.285714,58.928571,0,17.857143,8.928571,0,NO
12.727273,63.636364,0,18.181818,5.454545,0,NO
41.176471,41.176471,5.882353,11.764706,0,14,NO
38.636364,38.636364,6.818182,13.636364,2.272727,6,YES
7.407407,51.851852,3.703704,33.333333,3.703704,0,NO
12.280702,75.438596,1.754386,7.017544,3.508772,0,NO
8.928571,82.142857,0,7.142857,1.785714,0,NO
24.528302,54.716981,7.54717,7.54717,5.660377,0,NO
9.090909,70.909091,5.454545,14.545455,0,0,NO
13.513514,56.756757,13.513514,16.216216,0,0,NO
40,33.333333,26.666667,0,0,0,NO
31.25,50,12.5,6.25,0,0,NO
27.083333,50,12.5,10.416667,0,0,NO
29.787234,44.680851,10.638298,12.765957,2.12766,0,NO
17.307692,73.076923,0,3.846154,5.769231,0,NO
20.37037,59.259259,0,14.814815,5.555556,0,NO
25.454545,54.545455,0,3.636364,16.363636,12,NO
19.148936,23.404255,21.276596,12.765957,23.404255,8,NO
30.952381,50,14.285714,4.761905,0,0,NO
6,60,4,28,2,0,NO
1.886792,67.924528,3.773585,24.528302,1.886792,0,NO
2.325581,62.790698,18.604651,16.27907,0,8,NO
14.705882,52.941176,8.823529,23.529412,0,0,NO
20.754717,64.150943,0,11.320755,3.773585,0,NO
15.517241,72.413793,0,10.344828,1.724138,4,NO
26.415094,62.264151,0,7.54717,3.773585,0,NO
25.925926,66.666667,0,7.407407,0,0,NO
33.962264,62.264151,0,0,3.773585,0,NO
21.052632,77.192982,0,0,1.754386,0,NO
36.538462,59.615385,0,0,3.846154,0,NO
17.54386,75.438596,0,7.017544,0,0,NO
22.222222,66.666667,0,3.703704,7.407407,0,NO
9.259259,77.777778,0,11.111111,1.851852,0,NO
33.333333,60.784314,0,0,5.882353,0,NO
33.962264,64.150943,0,0,1.886792,0,NO
12.962963,70.37037,0,14.814815,1.851852,0,NO
17.857143,76.785714,0,5.357143,0,0,NO
8.77193,75.438596,0,14.035088,1.754386,0,NO
47.826087,19.565217,4.347826,28.26087,0,7,NO
31.481481,55.555556,0,3.703704,9.259259,2,NO
29.62963,64.814815,0,3.703704,1.851852,0,NO
22.222222,75.925926,0,0,1.851852,0,NO
44.680851,53.191489,0,0,2.12766,0,NO
7.692308,76.923077,0,11.538462,3.846154,0,NO
24.489796,63.265306,0,12.244898,0,0,NO
10.204082,71.428571,0,12.244898,6.122449,0,NO
16.666667,64.814815,0,16.666667,1.851852,0,NO
14.814815,51.851852,1.851852,29.62963,1.851852,0,NO
31.111111,60,2.222222,4.444444,2.222222,0,NO
0,0,0,0,0,0,NO
48.780488,0,2.439024,29.268293,19.512195,0,NO
78.571429,0,0,7.142857,14.285714,0,NO
11.538462,0,7.692308,80.769231,0,0,NO
34.090909,52.272727,4.545455,2.272727,6.818182,11,NO
40.909091,38.636364,0,15.909091,4.545455,0,NO
24.561404,68.421053,0,7.017544,0,0,NO
21.666667,78.333333,0,0,0,0,NO
22.807018,75.438596,0,0,1.754386,6,NO
29.166667,54.166667,0,12.5,4.166667,0,NO
32.608696,50,0,8.695652,8.695652,0,NO
32.692308,61.538462,0,0,5.769231,5,NO
32.653061,57.142857,0,4.081633,6.122449,0,NO
39.583333,43.75,0,8.333333,8.333333,0,NO
20,62.222222,0,8.888889,8.888889,0,NO
30.769231,61.538462,0,0,7.692308,1,NO
0,0,0,0,0,0,NO
10.869565,28.26087,6.521739,52.173913,2.173913,2,NO
22.44898,65.306122,0,12.244898,0,0,NO
28.846154,67.307692,0,0,3.846154,0,NO
25.490196,72.54902,0,0,1.960784,0,NO
18.518519,74.074074,0,3.703704,3.703704,0,NO
18.867925,75.471698,0,3.773585,1.886792,0,NO
21.73913,73.913043,0,4.347826,0,4,NO
26.415094,62.264151,0,3.773585,7.54717,0,NO
9.615385,82.692308,0,3.846154,3.846154,0,NO
36,62,0,0,2,0,NO
28.888889,66.666667,0,4.444444,0,0,NO
44.230769,50,0,0,5.769231,0,NO
32,60,0,4,4,0,NO
15.384615,69.230769,0,15.384615,0,0,NO
36.170213,53.191489,0,0,10.638298,0,NO
30.612245,57.142857,0,0,12.244898,0,NO
28.26087,58.695652,0,4.347826,8.695652,0,NO
19.607843,70.588235,0,3.921569,5.882353,0,NO
29.166667,56.25,0,8.333333,6.25,0,NO
25,67.307692,0,3.846154,3.846154,0,NO
32.608696,52.173913,0,4.347826,10.869565,0,NO
17.857143,71.428571,0,10.714286,0,0,NO
24.528302,64.150943,0,7.54717,3.773585,13,NO
19.512195,46.341463,4.878049,29.268293,0,0,NO
32.727273,52.727273,0,3.636364,10.909091,2,NO
30.434783,50,0,13.043478,6.521739,0,NO
27.45098,60.784314,0,7.843137,3.921569,0,NO
13.793103,82.758621,0,0,3.448276,0,NO
26.785714,71.428571,0,0,1.785714,0,NO
25.925926,74.074074,0,0,0,3,NO
11.320755,81.132075,0,3.773585,3.773585,8,NO
28.571429,59.183673,0,8.163265,4.081633,21,NO
35.555556,46.666667,0,13.333333,4.444444,0,NO
33.962264,62.264151,0,3.773585,0,0,NO
40,60,0,0,0,0,NO
40.740741,53.703704,0,3.703704,1.851852,0,NO
25.862069,74.137931,0,0,0,0,NO
25,71.428571,0,3.571429,0,0,NO
17.857143,66.071429,0,14.285714,1.785714,0,NO
22.641509,67.924528,0,3.773585,5.660377,0,NO
17.647059,62.745098,0,19.607843,0,0,NO
18.867925,77.358491,0,0,3.773585,0,NO
16.326531,79.591837,0,0,4.081633,0,NO
25,75,0,0,0,0,NO
12.280702,87.719298,0,0,0,0,NO
20.689655,79.310345,0,0,0,0,NO
19.298246,78.947368,0,0,1.754386,4,YES
9.433962,73.584906,1.886792,15.09434,0,0,NO
21.428571,75,0,0,3.571429,0,NO
33.333333,58.823529,0,0,7.843137,0,NO
14,78,0,8,0,0,NO
20.754717,75.471698,0,0,3.773585,3,NO
15.384615,71.153846,0,7.692308,5.769231,0,NO
16.949153,83.050847,0,0,0,0,NO
22.807018,77.192982,0,0,0,0,NO
6,86,0,8,0,0,NO
28.571429,42.857143,0,17.857143,10.714286,0,NO
19.148936,74.468085,0,4.255319,2.12766,0,NO
9.615385,78.846154,0,7.692308,3.846154,0,NO
52.050694,25.511124,13.447878,1.586664,6.522335,7.236319,YES
34.428192,45.823089,0,15.897435,5.166342,1.411886,YES
4.646569,93.784334,0,0,2.17366,2.256165,YES
20.073985,66.511754,3.901862,7.702715,5.951876,0.142023,YES
18.471015,64.11126,0,15.155605,0.380404,0,YES
7.231632,86.727488,0,0,6.26872,2.421916,YES
22.329912,74.886,0,2.22818,1.84664,0.225642,YES
29.643431,61.061232,0,0,6.250389,0.46335,YES
36.449783,58.842709,0.426838,2.962187,4.657825,3.04549,YES
14.776613,81.731634,0,3.550704,0,0,YES
3.780262,95.320171,0,0,0,0,YES
3.843825,95.344613,0,0,0,0,YES
41.712323,51.260092,1.308852,0,4.158229,9.740697,YES
22.166385,74.768412,0,0,3.140495,1.176019,YES
6.364429,90.875462,0,0,2.742879,0,YES
9.212627,83.801452,0.592712,0,3.241442,0.601437,YES
6.014391,93.15899,0,0,0.793514,0,YES
3.389831,95.37318,0,0,0.775763,0,YES
6.548418,93.137594,0,0,1.698209,0,YES
5.818987,93.181143,0,0,0.428429,0,YES
5,95,0,0,0,0,YES
2.859328,87.36514,0,6.155074,0.128904,0,YES
1.725205,93.836134,0,0.878269,2.455532,5.555044,YES
8.927583,69.18726,0.618159,21.394139,0,0,YES
4.589288,94.572141,0,0,1.694915,0,YES
4.355035,96.197582,0,0,0,0,YES
0,96.565674,0,0,1.789512,0,YES
5.66751,93.256616,0,0,1.334901,0,YES
2.226271,97.203558,0,0,1.634076,0,YES
3.43213,96.186777,0,0,0.941027,0,YES
5.132879,92.275076,0,0,2.860779,0,YES
2.732331,92.201064,0,0,4.745361,0,YES
15.328259,81.744329,0,4.043861,2.035606,0.153548,YES
5.531186,85.073861,0,0,8.291645,0,YES
17.822227,57.345819,1.243754,19.760625,3.63907,0.195888,YES
13.8255,15.568526,0,14.45117,2.954919,5.777003,YES
0,96.549254,0,0,0.662491,0,YES
24.663039,68.797317,0,6.62408,1.873434,0,YES
70.439613,24.092258,0,2.133574,13.885279,12.654671,YES
51.435885,29.622982,3.807718,0.052226,10.148281,3.501877,YES
38.261643,51.828548,2.251851,2.505235,3.884019,5.333287,YES
48.161769,37.560609,0.790596,0.267223,2.387022,3.36286,YES
19.028862,78.385714,0,0,3.447408,0.635458,YES
14.755174,81.800055,0,3.411233,0,0,YES
5.370723,87.436061,0,5.963428,1.441247,0,YES
17.191544,79.812029,0,0.876262,1.253234,0,YES
28.452312,49.61958,0.487589,15.934872,5.676995,1.97298,YES
22.114801,51.131292,2.529426,18.666162,5.951365,3.886527,YES
58.678133,25.817528,0.816862,9.147674,10.707876,7.164895,YES
29.157139,51.190731,0,15.143343,5.137939,1.108795,YES
87.782694,0,0,0.33811,16.336537,13.390431,YES
19.204018,66.477548,0,5.071997,8.969167,22.017323,YES
21.950269,76.562833,0,0,1.242072,0.771781,YES
20.55723,64.805086,0,7.399122,9.186046,2.286553,YES
27.498092,42.197987,0,18.949532,11.029233,1.509869,YES
30.964423,55.407774,2.468619,4.665662,2.261749,7.180985,YES
25.30571,49.123439,0,18.181431,6.457785,0.979167,YES
37.751876,32.935068,0,14.399369,4.879745,0.259055,YES
32.574587,46.979099,0,13.296949,5.443235,1.879075,YES
34.322172,58.263756,0,1.922581,6.523055,2.152129,YES
31.786205,57.736969,0.726846,2.227682,5.292372,4.264395,YES
19.399178,78.434109,0,0,0.737097,3.505832,YES
26.763287,61.451316,0,4.783237,9.240117,3.259493,YES
3.004401,90.907616,0,5.398812,1.780748,2.694969,YES
14.656596,81.530322,0,3.439872,0.166578,0.378395,YES
16.223496,82.097507,0,0,1.816772,0,YES
38.699028,40.823613,3.5913,9.248243,2.305972,6.119416,YES
19.039653,77.516291,0,0,2.110329,2.224979,YES
51.252001,21.418623,13.935167,2.632065,7.999175,7.883358,YES
25.521183,49.111053,0,17.938098,5.144117,1.699817,YES
3.181377,94.698333,0,0,2.17366,2.256165,YES
19.947631,71.928741,3.901862,7.512484,1.352699,0,YES
17.854511,60.048273,1.187699,18.378829,0.692159,0.000254,YES
7.592645,86.571299,1.000735,0,5.479336,4,YES
21.959741,74.666028,0,2.22818,2.176933,0.132679,YES
28.634159,62.491498,0,0.988874,7.630809,1.510285,YES
33.574019,59.351968,0,0,5.748676,0.817048,YES
14.87968,81.723861,0,3.389212,0,0,YES
3.623872,96.279622,0,0,0,0,YES
3.679417,96.276231,0,0,0,0,YES
43.258562,49.066821,1.521921,1.734294,2.63356,11.870348,YES
22.418266,74.882008,0,0,2.788144,1.321056,YES
7.144383,90.518855,0,0,2.326081,0,YES
9.114191,83.625037,0.592712,0,5.494547,4,YES
5.646849,93.116867,0,0,1.221823,0,YES
3.512996,95.686536,0,0,0,0,YES
6.595248,93.248433,0,0,0.41471,0,YES
6.296635,93.217913,0,0,0.197179,0,YES
5,95,0,0,0,0,YES
2.002717,87.924077,0,6.441898,0.24867,0,YES
1.724147,93.503769,0,1.532844,1.994368,5.308074,YES
9.35457,65.910785,0,21.65111,0,0,YES
4.939914,94.298486,0,0,1.694915,0,YES
4.511425,95.238131,0,0,0,0,YES
0,96.494284,0,0,1.879175,0,YES
5.379652,93.196672,0,0,1.654084,0,YES
0,99.406612,0,0,1.634076,0,YES
3.420445,95.903216,0,0,1.35959,0,YES
5.213336,92.159332,0,0,2.880706,0,YES
1.160039,93.461117,0,0,5.439101,0,YES
15.625527,82.068465,0,3.302486,0.036471,0,YES
7.088428,84.565094,0,0,8.015117,0.6704,YES
24.875031,51.799232,3.040709,18.753387,4.018213,7,YES
8.070543,5.756502,0,9.919725,0.663598,7.011657,YES
0.359105,96.666228,0,0,0,0,YES
26.244029,62.599007,0,6.985706,7.039939,0.309252,YES
85.086268,0,0,2.133574,12.039931,13.436448,YES
58.718982,32.147385,0.22291,0.102715,9.417756,3.418053,YES
39.076271,51.227617,2.308885,3.661087,3.776071,6.603152,YES
47.574418,41.495443,3.075833,8.947057,2.186308,6.356508,YES
20.310611,75.310145,0,0,4.008549,0.158864,YES
14.652107,81.807827,0,3.572724,0,0,YES
6.384393,87.376373,0,5.796685,1.163229,0,YES
21.432263,78.410295,0,0.876262,0,0,YES
22.336648,50.421758,2.548353,16.568283,5.5946,4.764072,YES
22.290175,50.948841,0.468662,18.700783,6.138911,1.468089,YES
58.077041,18.746571,1.413527,13.692951,14.631653,7.86052,YES
28.873966,51.229911,0,14.171565,6.006652,0,YES
93.656341,0,0,0.038868,12.962862,12.104702,YES
21.040049,74.235522,0,3.140626,2.255304,21.968189,YES
21.839373,75.992224,0,0,2.05989,0.947916,YES
21.129829,65.561333,0,7.006405,8.779804,1.82761,YES
23.015798,42.368479,0,20.662056,11.029233,2.006579,YES
29.549147,55.702199,0.323718,9.798131,4.881313,1.44788,YES
30.484868,48.889506,0,14.591391,5.552024,1.839928,YES
49.574578,13.422043,7.271077,6.281235,8.700321,6.186614,YES
32.455654,47.016284,0,13.21925,6.314433,0,YES
31.564653,57.457513,0.524315,3.100953,6.357517,4.476273,YES
34.68776,58.080939,0.726846,1.04931,4.783213,1.835506,YES
22.180729,75.605092,0,0,1.319464,1.030731,YES
24.260562,62.446312,0,5.353976,9.610173,3.033668,YES
3.397379,89.572268,0,6.319572,1.785314,1.452572,YES
14.478289,81.402936,0,3.531242,0.319559,0.613607,YES
16.296426,82.058491,0,0,1.818121,0,YES
38.342879,39.891243,1.920914,14.740608,4.092803,5.452105,YES
19.176274,77.848686,0,0,1.806907,3.212325,YES
59.789686,33.422925,12.508234,0.593482,4.658305,4.598625,YES
29.445131,46.442935,0,16.143011,5.43854,1.324417,YES
5.183815,93.699211,0,0,2.022321,0.806569,YES
19.625384,66.34531,3.207872,7.720845,8.737121,0.657379,YES
18.252264,60.731016,0.879631,16.388892,2.248706,0.15723,YES
7.63519,85.409651,0.253226,0,4.146631,2.376745,YES
22.111952,74.701505,0,1.933252,1.912168,0.541959,YES
28.007329,61.380287,0,3.775937,8.582291,3.029847,YES
36.044033,59.116104,0.202992,2.182537,5.307365,2.769799,YES
14.757753,81.784764,0,3.460082,0,0,YES
4.0045,95.312149,0,0,0,0,YES
3.625783,95.366649,0,0,0.669077,0,YES
45.139041,49.522186,0.143206,0,4.968254,10.299365,YES
22.198682,74.804626,0,2.017665,2.792967,0.854527,YES
5.354815,90.952544,0,0,3.045551,0,YES
9.067365,87.852881,0.385636,0,2.167065,0.074547,YES
6.272818,93.316349,0,0,0.087316,0,YES
3.430449,95.605681,0,0,0.563046,0,YES
6.334894,93.094472,0,0,1.711043,0,YES
6.098185,93.190113,0,0,0.071255,0,YES
4.641184,95.464984,0,0,0,0,YES
3.635961,87.425123,0,5.982526,0.71729,0,YES
1.766497,94.278159,0,0.018299,3.182672,5.980491,YES
9.659823,68.919895,3.86725,17.56497,0,0,YES
5.012218,93.294234,0,0,1.695348,0,YES
4.304766,95.612087,0,0,0,0,YES
0,97.197049,0,0,1.736542,0,YES
5.899785,93.236121,0,0,0.925689,0,YES
2.323392,96.99358,0,0,1.056224,0,YES
3.432879,96.257774,0,0,0.004924,0,YES
5.152392,92.960756,0,0,2.778744,0,YES
4.769628,93.170785,0,0,3.690465,0,YES
15.036034,81.755916,0,3.642999,0.115378,0.079253,YES
6.865735,83.756429,1.224665,0,6.283283,0.624996,YES
17.717481,56.872076,2.734656,19.788213,3.724007,4.852569,YES
24.568403,38.217747,4.903571,14.195199,2.601657,5.993054,YES
0.524144,97.100597,0,0,1.130864,0,YES
22.018747,69.582945,0,5.138763,1.84725,0,YES
68.383965,20.121228,10.906485,2.594469,13.074498,9.632706,YES
49.041948,30.089174,1.862705,0.12454,4.019698,3.406279,YES
38.124894,54.309508,2.390534,4.406646,3.820536,6.016574,YES
50.950393,37.102129,2.480298,0.062591,8.897527,3.459335,YES
19.36806,78.421459,0,0,2.476651,2.762994,YES
14.996817,81.783542,0,3.441695,1.827559,0.057302,YES
4.046168,87.427324,0,5.989718,1.071671,0,YES
16.287728,80.67927,0,0.562377,1.309112,0,YES
26.41842,49.314051,0.416156,16.187813,6.291243,1.882632,YES
21.936851,51.682725,2.090153,19.56399,6.146086,1.376786,YES
66.280713,25.245631,0.477613,4.193708,11.58132,10.549558,YES
29.064986,49.571339,0,15.493737,4.481667,1.684349,YES
75.789259,8.201126,0,0.957105,15.769364,13.091495,YES
20.195582,65.351156,0,7.216619,8.986712,2.358291,YES
23.065236,76.023619,0,0,1.662188,1.001171,YES
21.038963,64.075047,0,7.630745,2.073375,0.646092,YES
25.158427,42.111072,0,19.203078,11.496095,2.875508,YES
33.599542,57.713967,2.042924,4.376671,4.645081,6.177219,YES
27.578917,48.906597,0,18.062262,4.721638,1.607037,YES
34.634953,36.266669,0,15.719491,5.027988,0.771552,YES
34.144653,45.828701,0,13.094953,6.018974,0.507297,YES
34.460432,58.376108,0,1.467806,5.714849,1.4403,YES
31.408189,57.616006,0.031343,3.746805,7.397107,4.327821,YES
19.286498,77.789912,0,0,0.886397,2.964671,YES
28.751574,61.173837,0,0.315113,6.483776,2.665396,YES
2.909751,89.319657,0,5.809769,1.309047,0.441552,YES
14.698182,81.576845,0,3.54345,0.067838,0.032638,YES
16.160086,82.114919,0,0,1.810253,0,YES
38.700549,40.917563,2.425762,5.004556,2.31049,6.65004,YES
19.074039,77.708582,0,0,1.923835,3.32007,YES
51.171754,19.751175,13.952825,3.320845,9.048823,7.982185,YES
28.590519,48.974802,0,17.20138,5.027581,1.411886,YES
3.001178,94.581356,0,0,2.538308,3.66395,YES
17.194915,65.131364,3.901862,14.951874,0,0,YES
17.856944,61.698369,1.13417,18.000121,0.13165,0,YES
7.266109,87.175645,0,0,5.654365,3.377413,YES
22.026221,74.777718,0,3.091044,1.825903,0.025457,YES
28.979312,62.236977,0,0,6.510709,0.214693,YES
35.43488,59.251894,0.037257,1.389992,5.486574,1.603351,YES
14.940869,81.691191,0,3.373417,0,0,YES
3.44658,96.345349,0,0,0,0,YES
3.444351,96.323056,0,0,0.003957,0,YES
44.211023,49.098034,0.856547,0,4.302307,12.704167,YES
22.600469,74.939884,0,0,2.537772,1.440563,YES
7.654719,90.266459,0,0,2.079808,0,YES
9.14066,83.48708,0.76489,0,4.704588,2.620816,YES
5.082147,93.149543,0,0,1.708598,0,YES
3.468393,96.366453,0,0,0,0,YES
6.633484,93.323858,0,0,0.08452,0,YES
6.626151,93.277127,0,0,0.103051,0,YES
5,95,0,0,0,0,YES
1.850889,88.301987,0,6.655114,0.359944,0,YES
1.724138,93.322173,0,2.020701,1.82398,5.170995,YES
7.682204,67.137138,0,21.811135,0,0,YES
5.255099,93.249272,0,0,1.385124,0,YES
4.804298,95.177112,0,0,0,0,YES
0,96.491353,0,0,1.964162,0,YES
5.211757,93.168327,0,0,1.740166,0,YES
0.344231,97.522287,0,0,1.674669,0,YES
3.560601,95.265984,0,0,1.238629,0,YES
5.154585,91.815151,0,0,3.251424,0,YES
2.732331,91.559787,0,0,5.415584,0,YES
16.193038,82.092135,0,0,1.817519,0,YES
7.189113,84.349371,0.175036,0,7.716735,0.398342,YES
21.55723,51.962984,2.983879,19.132774,4.042089,4.826643,YES
4.711126,2.128481,0,6.809203,0.149027,7.560583,YES
0.038042,96.72136,0,0,0,0,YES
24.727161,67.068903,0,7.097809,1.893669,0,YES
82.763433,0,0,2.144246,17.422154,14.434131,YES
48.527603,36.257295,0.215743,0.003001,2.810803,3.036422,YES
39.369695,51.169103,2.3218,4.194367,3.675601,6.90551,YES
47.751995,47.992609,0.881722,0.267223,2.436186,10.367931,YES
18.89733,77.385836,0,0,3.553538,0.35347,YES
14.594662,81.816943,0,3.589084,0,0,YES
6.955466,87.320655,0,5.773112,0.93884,0,YES
17.331156,79.383224,0,1.182389,0.918749,0,YES
22.54678,50.157236,2.563774,16.000322,5.422781,5.394278,YES
22.03189,50.710888,0,19.235719,6.492756,0.989978,YES
66.167802,0,0.816862,10.60908,20.821283,9.169147,YES
30.580743,51.190997,0,13.009688,5.71134,1.020052,YES
96.706147,0,0,0.004468,10.285887,11.077656,YES
18.975608,76.038885,0,3.140626,2.156336,22.027755,YES
21.821581,75.58301,0,0,2.598366,0.988114,YES
21.475178,65.83896,0,6.659061,8.512707,1.532382,YES
24.315472,42.288409,0,20.234796,10.587337,2.354186,YES
29.582456,56.449913,0.807297,3.121556,5.231271,5.114015,YES
28.851388,49.079164,0,15.648881,5.295626,1.085696,YES
22.625691,11.231677,0,15.761071,2.210952,4.539496,YES
33.955396,46.196161,0,13.057049,5.961794,1.765461,YES
31.257977,57.393449,0.02261,3.904519,7.681363,4.52143,YES
35.362729,58.386429,0.726846,0,4.48288,0.852879,YES
21.863589,76.433572,0,0,0.865453,0.830809,YES
22.633202,62.676096,0,5.81826,9.737341,3.004368,YES
4.123724,87.461117,0,6.586102,1.757932,0,YES
14.654943,81.639517,0,3.532805,1.844966,0.414014,YES
16.331403,82.024925,0,0,1.818179,0,YES
38.64084,39.034686,3.663257,9.42083,2.29648,6.077625,YES
19.240715,78.103876,0,0,1.762136,3.650465,YES
49.12155,29.117164,12.638387,0.671439,4.277274,4.85159,YES
32.749914,46.057398,0,14.364681,5.493197,1.324417,YES
4.965166,93.732308,0,0,2.001011,0.806569,YES
20.191006,66.460469,3.207872,7.639955,8.146233,0.541665,YES
18.263149,62.081254,0.839987,16.018828,0.559144,0.000204,YES
7.157093,85.389373,0.523217,0,6.278928,2.377329,YES
22.111952,73.716482,0,2.414571,1.845599,0.133469,YES
28.714023,61.322191,0,2.980763,8.069206,2.819063,YES
35.884433,58.342735,0.58417,2.458716,4.748548,2.882408,YES
14.760021,81.77289,0,3.491822,0,0,YES
3.751862,95.321335,0,0,0.482043,0,YES
3.920993,95.319571,0,0,0,0,YES
39.67856,51.242362,2.199467,1.264623,3.966077,9.329163,YES
22.346219,74.839735,0,0,2.813497,1.454754,YES
7.025035,90.820907,0,0,2.564039,0,YES
9.224071,83.477462,1.03262,0,4.880026,3.578753,YES
5.876959,93.247105,0,0,1.275328,0,YES
3.475429,95.434998,0,0,0.563046,0,YES
6.440659,93.164981,0,0,1.521728,0,YES
5.8456,93.184384,0,0,0.842986,0,YES
4.800378,95.180539,0,0,0,0,YES
2.594426,87.837874,0,6.413315,0.182601,0,YES
1.72486,93.594622,0,1.519206,2.186875,5.318902,YES
9.006914,69.059566,3.813824,19.87146,0,0,YES
4.896032,93.460236,0,0,1.694922,0,YES
4.291088,96.252327,0,0,0,0,YES
0.084333,96.759842,0,0,1.420695,0,YES
5.823044,93.252313,0,0,1.025595,0,YES
2.32118,96.784673,0,0,1.537011,0,YES
3.432052,96.073729,0,0,0.565024,0,YES
5.152392,91.533612,0,0,2.903181,0,YES
4.845552,91.419262,0,0,4.296807,0,YES
14.985767,81.699831,0,3.661146,0.272514,0.262341,YES
6.284362,85.328026,0.167463,0,5.249095,0.371364,YES
18.079377,57.709916,1.041025,19.709178,3.221035,0.169431,YES
24.185427,32.619914,0,14.434897,3.951661,0.430936,YES
0,96.56309,0,0,1.205794,0,YES
25.905743,67.838297,0,7.308107,1.933413,0,YES
69.189744,29.921237,0.174234,1.761784,12.280677,6.657955,YES
51.080907,30.062247,2.951985,0.055712,9.160639,3.472622,YES
38.326308,51.434519,1.648546,0.300356,3.894749,6.963166,YES
48.911433,37.129056,1.391017,0.131419,3.756586,3.392992,YES
19.070242,77.885587,0,0,2.901707,2.625307,YES
14.731143,81.733913,0,3.417599,0.060905,0.01218,YES
4.672128,87.434985,0,5.967034,1.337169,0,YES
16.41857,80.573278,0,0.562377,1.309252,0,YES
28.529306,49.225469,0.416156,15.978969,6.027434,1.793616,YES
22.219887,50.756026,2.532713,16.571147,5.829569,4.649524,YES
63.592414,25.627954,0.675969,5.648754,10.947979,9.251673,YES
28.915008,50.085395,0.195986,15.24862,5.648061,1.666899,YES
79.95992,0,0,1.23553,17.320298,14.044392,YES
19.49992,63.963768,0,7.625813,9.036698,3.069144,YES
22.178339,76.23239,0,0,1.289816,0.820144,YES
20.684928,65.888614,0,6.088849,8.01211,1.36353,YES
26.062801,42.116518,0,18.980099,11.131626,2.761416,YES
31.252768,56.783955,2.063247,4.400213,6.335732,6.524499,YES
26.747857,48.922968,0,18.146249,4.960668,1.365343,YES
38.640107,34.974286,1.509493,9.86011,3.548455,2.864308,YES
32.490017,47.011337,0,13.235029,5.908308,0.507297,YES
34.344322,58.276436,0,1.815007,5.847915,1.712335,YES
31.664484,57.712341,0.061335,3.472447,6.835414,4.269864,YES
19.367545,78.794355,0,0,0.847698,3.714618,YES
25.035548,62.159088,0,5.316377,9.581285,3.211512,YES
2.16912,91.891925,0,4.33888,1.764582,4.622337,YES
14.594812,81.500883,0,3.525262,0.257258,0.593319,YES
16.197054,82.104192,0,0,1.815403,0,YES
38.71518,40.829718,3.116632,8.97021,2.278402,6.262283,YES
19.05272,77.585931,0,0,2.069122,3.06913,YES
58.570285,25.131972,13.610675,1.585001,7.568891,7.292636,YES
26.240712,48.957467,0,18.032434,4.793839,1.658691,YES
3.530894,94.521117,0,0,2.05405,2.040955,YES
20.953801,71.341492,2.760502,7.492607,1.456843,0,YES
18.345709,63.887869,0.02963,16.804713,0.568667,0.000165,YES
7.614977,86.424207,0.585265,0,5.359729,3.854668,YES
22.026142,74.77093,0,2.099233,2.341067,0.426376,YES
28.73443,62.30225,0,0.350028,7.536269,2.372608,YES
34.117613,59.109572,0,1.083119,5.747951,0.962987,YES
14.857018,81.730514,0,3.46493,0,0,YES
3.436936,96.279368,0,0,0.001076,0,YES
3.627668,96.39201,0,0,0,0,YES
40.127389,51.082369,1.728363,3.063342,2.36577,11.350118,YES
