@relation programmer-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute insertPercentage numeric
@attribute deletePercentage numeric
@attribute debugPercentage numeric
@attribute searchPercentage numeric
@attribute focusPercentage numeric
@attribute removePercentage numeric
@attribute webLinkTimes numeric
@attribute stuck {YES,NO}

@data
0,0,16.666667,13.888889,16.666667,0,0,NO
0,0,31.578947,0,0,0,5,NO
0,0,34.210526,0,15.789474,0,0,NO
0,0,51.219512,4.878049,0,0,3,NO
0,0,51.282051,0,5.128205,0,6,NO
0,0,52.631579,0,10.526316,0,0,NO
0,0,88.095238,0,9.52381,0,0,NO
0,0,60.97561,0,4.878049,0,0,NO
0,0,53.488372,0,0,0,0,NO
0,0,67.391304,0,15.217391,0,0,NO
0,0,63.043478,0,10.869565,0,0,YES
0,0,61.111111,0,16.666667,0,1,NO
0,0,68.421053,0,5.263158,0,0,NO
0,0,60.869565,0,0,0,0,NO
0,0,53.488372,0,4.651163,0,0,NO
0,0,58.974359,0,5.128205,0,0,NO
0,0,67.5,0,0,0,0,NO
0,0,59.090909,0,4.545455,0,0,NO
0,0,64.285714,0,0,0,0,NO
0,0,64.285714,0,0,0,0,NO
0,0,52.173913,0,0,0,0,NO
0,0,77.5,0,5,0,0,NO
0,0,65.853659,0,4.878049,0,0,NO
0,0,53.333333,0,0,0,0,NO
0,0,68.75,0,8.333333,0,0,NO
0,0,71.111111,0,8.888889,0,0,NO
0,0,69.387755,0,16.326531,0,0,NO
0,0,72.916667,0,2.083333,0,0,NO
0,0,73.333333,0,6.666667,0,2,NO
0,0,60.97561,4.878049,24.390244,0,0,NO
0,0,85.416667,0,4.166667,0,0,NO
0,0,53.333333,0,0,0,0,NO
0,0,68.75,0,8.333333,0,0,NO
0,0,82.608696,0,4.347826,0,0,NO
0,0,93.877551,0,4.081633,0,2,NO
0,0,59.090909,2.272727,9.090909,0,0,NO
0,0,72.093023,4.651163,0,0,0,NO
0,0,83.333333,0,4.166667,0,0,NO
0,0,82.608696,0,0,0,0,NO
0,0,89.361702,0,0,0,4,YES
0,0,78.26087,0,4.347826,0,0,YES
0,0,71.428571,0,0,0,0,YES
0,0,76.190476,2.380952,0,0,0,NO
0,0,80.434783,0,0,0,0,NO
0,0,84.444444,0,4.444444,0,0,NO
0,0,82.222222,2.222222,0,0,0,NO
0,0,75.555556,6.666667,0,0,0,NO
0,0,50,5.555556,5.555556,0,0,NO
0,0,63.043478,0,0,0,0,NO
0,0,63.636364,0,0,0,0,NO
0,0,64.444444,0,4.444444,0,0,NO
0,0,79.069767,0,0,0,0,NO
0,0,81.818182,0,0,0,0,NO
0,0,75.555556,0,4.444444,0,0,NO
0,0,77.777778,0,0,0,0,NO
0,0,65.217391,0,0,0,0,NO
0,0,79.545455,0,0,0,0,NO
0,0,63.157895,0,0,0,0,NO
0,0,66.666667,0,0,0,0,NO
0,0,71.73913,0,0,0,0,NO
0,0,75.675676,0,0,0,0,NO
0,0,36.585366,0,0,0,0,NO
0,0,65.116279,0,0,0,0,NO
0,0,64.864865,2.702703,5.405405,0,0,NO
0,0,48.717949,5.128205,0,0,0,NO
0,0,69.047619,7.142857,2.380952,0,0,NO
0,0,30.555556,11.111111,13.888889,0,0,NO
0,0,63.414634,0,0,0,0,NO
0,0,72.222222,0,0,0,0,NO
0,0,86.046512,0,0,0,0,NO
0,0,80.434783,0,4.347826,0,0,NO
0,0,68.181818,0,0,0,0,NO
0,0,83.72093,2.325581,0,0,0,NO
0,0,69.565217,0,0,0,0,NO
0,0,63.636364,6.818182,13.636364,0,0,NO
0,0,71.794872,0,0,0,0,NO
0,0,45.945946,0,0,0,0,YES
0,0,46.875,15.625,6.25,0,0,NO
0,0,72.093023,11.627907,0,0,0,NO
0,0,0,0,0,0,0,NO
0,0,0,2.857143,34.285714,0,0,NO
0,0,0,0,0,0,0,NO
0,0,0,0,34.615385,0,0,NO
0,0,9.302326,9.302326,62.790698,0,10,NO
0,0,64,0,8,0,0,NO
0,0,68.085106,0,2.12766,0,0,NO
0,0,58.536585,0,12.195122,0,2,NO
0,0,37.209302,0,13.953488,0,0,NO
0,0,33.333333,0,5.128205,0,0,NO
0,0,48.93617,0,4.255319,0,0,NO
0,0,47.916667,0,14.583333,0,0,NO
0,0,64.444444,0,2.222222,0,0,NO
0,0,67.391304,0,0,0,0,NO
0,0,54.545455,0,0,0,0,NO
0,0,53.333333,0,0,0,0,NO
0,0,44.680851,0,0,0,0,NO
0,0,45.238095,4.761905,0,0,0,NO
0,0,53.333333,0,0,0,0,NO
0,0,51.282051,0,0,0,0,NO
0,0,55.813953,0,0,0,0,NO
0,0,47.727273,0,9.090909,0,1,YES
0,0,6.25,6.25,37.5,0,0,NO
0,0,38.888889,0,5.555556,0,3,NO
0,0,65.116279,0,9.302326,0,0,NO
0,0,70.454545,0,4.545455,0,17,NO
0,0,47.5,0,20,0,4,NO
0,0,34.883721,4.651163,18.604651,0,0,NO
0,0,57.5,2.5,5,0,0,NO
0,0,71.794872,5.128205,0,0,0,NO
0,0,58.695652,0,0,0,0,NO
0,0,63.157895,5.263158,0,0,0,NO
0,0,60.465116,0,0,0,0,NO
0,0,52.380952,0,0,0,0,NO
0,0,66.666667,0,0,0,0,NO
0,0,56.097561,0,0,0,0,NO
0,0,64.444444,0,0,0,0,NO
0,0,73.684211,0,0,0,0,NO
0,0,50,0,20,0,0,NO
0,0,68.888889,0,4.444444,0,0,NO
0,0,63.043478,0,0,0,0,NO
0,0,54.761905,0,16.666667,0,0,NO
0,0,66.666667,10.25641,17.948718,0,0,NO
0,0,95.918367,0,0,0,0,NO
0,0,91.111111,0,2.222222,0,0,NO
0,0,79.545455,0,2.272727,0,0,NO
0,0,88,0,0,0,0,NO
0,0,80,0,4,0,0,YES
0,0,88,0,0,0,0,NO
0,0,85.416667,0,4.166667,0,0,NO
0,0,95.918367,0,0,0,0,NO
0,0,87.755102,0,0,0,0,NO
0,0,79.166667,0,8.333333,0,0,NO
0,0,87.755102,0,0,0,0,NO
0,0,81.632653,0,0,0,0,NO
0,0,81.632653,0,0,0,0,NO
0,0,91.836735,0,0,0,0,NO
0,0,98,0,0,0,0,YES
0,0,85.714286,0,0,0,0,NO
0,0,80.851064,0,0,0,0,NO
0,0,89.795918,0,0,0,0,NO
0,0,72.340426,0,0,0,0,NO
0,0,95.918367,0,0,0,0,NO
0,0,81.25,0,0,0,0,NO
0,0,88,0,0,0,0,NO
0,0,77.083333,0,0,0,0,NO
0,0,87.5,0,0,0,0,NO
0,0,93.877551,0,0,0,0,YES
0,0,80.851064,0,0,0,0,YES
0,0,84,0,0,0,0,NO
0,0,81.632653,0,0,0,0,NO
0,0,93.877551,0,0,0,0,NO
0,0,89.795918,0,0,0,0,NO
0,0,82.978723,0,0,0,0,NO
0,0,76.595745,0,0,0,0,NO
0,0,85.714286,0,0,0,0,NO
0,0,83.333333,0,0,0,0,NO
0,0,89.130435,4.347826,0,0,0,NO
0,0,91.836735,0,0,0,0,NO
0,0,79.166667,0,0,0,0,NO
0,0,86,0,0,0,0,NO
0,0,91.836735,0,0,0,0,NO
0,0,79.166667,0,0,0,0,NO
0,0,91.489362,0,0,0,0,NO
0,0,95.918367,0,0,0,0,NO
0,0,90,0,0,0,0,NO
0,0,90,0,0,0,0,NO
0,0,89.130435,0,0,0,0,NO
0,0,71.111111,0,0,0,0,NO
0,0,88,0,0,0,3,NO
0,0,69.565217,0,4.347826,0,0,NO
0,0,87.804878,0,0,0,0,NO
0,0,87.755102,0,0,0,0,NO
0,0,92,0,0,0,0,NO
0,0,87.755102,0,0,0,0,NO
0,0,85.365854,0,0,0,0,NO
0,0,55.172414,0,6.896552,0,0,NO
0,0,46.511628,0,0,0,3,NO
0,0,51.282051,0,5.128205,0,16,YES
0,0,47.619048,0,19.047619,0,0,NO
0,0,64.285714,0,9.52381,0,0,NO
0,0,71.111111,0,0,0,2,YES
0,0,57.5,0,15,0,0,NO
0,0,65.957447,0,0,0,0,NO
0,0,68.181818,2.272727,0,0,0,NO
0,0,69.767442,2.325581,0,0,0,NO
0,0,70.212766,4.255319,8.510638,0,0,NO
0,0,61.904762,0,4.761905,0,0,NO
0,0,61.904762,2.380952,4.761905,0,0,NO
0,0,65.116279,0,4.651163,0,0,NO
0,0,81.818182,0,0,0,0,NO
0,0,71.73913,0,0,0,0,NO
0,0,73.809524,0,0,0,0,NO
0,0,72.727273,0,0,0,0,NO
0,0,57.142857,2.380952,19.047619,0,0,NO
0,0,72.727273,2.272727,0,0,0,NO
0,0,41.935484,12.903226,0,0,0,NO
0,0,62.162162,2.702703,10.810811,0,0,NO
0,0,66.666667,2.380952,4.761905,0,0,NO
0,0,63.414634,2.439024,9.756098,0,0,NO
0,0,72.093023,0,13.953488,0,0,NO
0,0,66.666667,0,5.128205,0,0,NO
0,0,63.043478,0,0,0,0,NO
0,0,44.444444,0,0,0,0,NO
0,0,67.567568,0,5.405405,0,0,NO
0,0,65.116279,0,0,0,0,NO
0,0,52.5,0,0,0,0,NO
0,0,67.44186,0,0,0,0,NO
0,0,53.333333,0,0,0,0,NO
0,0,63.265306,0,0,0,0,NO
0,0,67.44186,4.651163,4.651163,0,0,NO
0,0,53.658537,0,4.878049,0,0,NO
0,0,71.428571,0,9.52381,0,0,NO
0,0,0,0,0,0,0,NO
0,0,0,2.857143,28.571429,0,0,NO
0,0,0,0,6.451613,0,0,NO
0,0,0,4.651163,88.372093,0,0,NO
0,0,15.789474,15.789474,31.578947,0,0,NO
0,0,39.534884,4.651163,0,0,0,NO
0,0,84,0,0,0,0,NO
0,0,81.395349,0,0,0,0,NO
0,0,84.444444,0,0,0,5,NO
0,0,78.723404,0,4.255319,0,3,NO
0,0,65.116279,6.976744,9.302326,0,2,NO
0,0,82.978723,0,4.255319,0,0,NO
0,0,80.434783,4.347826,0,0,0,NO
0,0,89.795918,0,0,0,0,NO
0,0,87.755102,2.040816,0,0,0,NO
0,0,65.853659,9.756098,0,0,0,NO
0,0,91.489362,2.12766,0,0,0,NO
0,0,89.361702,2.12766,0,0,0,NO
0,0,77.272727,9.090909,0,0,0,NO
0,0,89.583333,0,0,0,0,NO
0,0,89.361702,2.12766,0,0,0,YES
0,0,76.190476,4.761905,2.380952,0,4,YES
0,0,77.272727,0,6.818182,0,0,NO
0,0,77.777778,0,4.444444,0,4,NO
0,0,68.888889,0,8.888889,0,0,NO
0,0,75,0,0,0,0,NO
0,0,86.666667,4.444444,0,0,0,NO
0,0,80.952381,0,0,0,0,NO
0,0,85.714286,2.380952,0,0,0,NO
0,0,94,0,0,0,0,NO
0,0,89.130435,0,0,0,0,NO
0,0,95.833333,0,0,0,0,YES
0,0,92,0,0,0,0,YES
0,0,95.918367,0,0,0,0,YES
0,0,92,0,0,0,0,YES
0,0,95.918367,0,0,0,0,YES
0,0,93.333333,0,0,0,0,NO
0,0,86,0,0,0,0,NO
0,0,97.777778,0,0,0,0,NO
0,0,93.75,0,0,0,0,NO
0,0,86.666667,0,0,0,0,NO
0,0,94,0,0,0,0,NO
0,0,82.222222,0,0,0,0,NO
0,0,96,0,0,0,0,NO
0,0,94,0,0,0,0,NO
0,0,89.795918,0,0,0,0,YES
0,0,80.487805,0,14.634146,0,0,YES
0,0,89.583333,0,0,0,0,NO
0,0,89.795918,0,4.081633,0,0,NO
0,0,93.617021,0,0,0,9,NO
0,0,66.666667,0,26.666667,0,0,YES
0,0,85.714286,0,4.081633,0,0,YES
0,0,86.046512,2.325581,4.651163,0,0,NO
0,0,91.304348,2.173913,4.347826,0,0,NO
0,0,94,0,0,0,0,NO
0,0,91.836735,0,0,0,0,YES
0,0,97.916667,0,0,0,0,YES
0,0,91.836735,0,0,0,0,YES
0,0,97.87234,0,0,0,0,YES
0,0,97.959184,0,0,0,0,YES
0,0,93.877551,0,0,0,0,YES
0,0,95.918367,0,0,0,0,YES
0,0,87.755102,0,0,0,0,YES
0,0,84.090909,0,0,0,0,YES
0,0,88.636364,0,0,0,0,NO
0,0,39.473684,5.263158,26.315789,0,0,NO
0,0,55.813953,2.325581,18.604651,0,0,NO
0,0,60.465116,0,13.953488,0,0,NO
0,0,56.410256,0,10.25641,0,0,NO
0,0,69.767442,0,23.255814,0,0,NO
0,0,71.111111,0,4.444444,0,0,NO
0,0,81.25,0,0,0,0,NO
0,0,70.731707,0,0,0,0,NO
0,0,73.333333,0,2.222222,0,0,NO
0,0,65.116279,4.651163,6.976744,0,0,NO
0,0,69.767442,4.651163,9.302326,0,0,NO
0,0,67.391304,2.173913,13.043478,0,1,NO
0,0,42.857143,2.380952,35.714286,0,0,NO
0,0,62.5,0,7.5,0,0,NO
0,0,85.106383,0,0,0,0,NO
0,0,82.978723,0,0,0,0,NO
0,0,86.363636,0,0,0,0,NO
0,0,86,0,0,0,0,YES
0,0,78.723404,0,2.12766,0,0,YES
0,0,72.340426,0,14.893617,0,0,NO
0,0,73.333333,0,13.333333,0,0,NO
0,0,51.282051,5.128205,5.128205,0,0,NO
0,0,64.444444,2.222222,17.777778,0,4,NO
0,0,53.333333,2.222222,17.777778,0,3,YES
0,0,30.232558,0,46.511628,0,0,NO
0,0,82.978723,0,2.12766,0,0,NO
0,0,73.469388,0,6.122449,0,0,NO
0,0,75.510204,0,0,0,0,NO
0,0,90,0,8,0,0,NO
0,0,0,0,0,0,8,YES
0,0,0,2.5,85,0,0,NO
0,0,54.761905,0,4.761905,0,4,NO
0,0,12,0,16,0,0,NO
0,0,41.304348,0,0,0,0,NO
0,0,59.090909,0,0,0,0,NO
0,0,24.390244,0,0,0,0,NO
0,0,5,7.5,10,0,0,NO
0,0,69.444444,0,0,0,0,NO
0,0,56.25,6.25,0,0,0,NO
0,0,46.153846,3.846154,7.692308,0,6,NO
0,0,53.846154,0,15.384615,0,0,NO
0,0,41.176471,2.941176,5.882353,0,0,NO
0,0,39.393939,3.030303,0,0,0,NO
0,0,47.826087,0,0,0,0,NO
0,0,55.813953,0,0,0,0,NO
0,0,34.375,3.125,6.25,0,0,NO
0,0,65,2.5,5,0,0,NO
0,0,77.777778,0,0,0,0,NO
0,0,67.44186,0,0,0,3,NO
0,0,67.44186,0,9.302326,0,0,NO
0,0,51.111111,0,0,0,0,NO
0,0,85.106383,0,0,0,0,NO
0,0,68.421053,0,2.631579,0,0,NO
0,0,52.173913,13.043478,21.73913,0,0,NO
0,0,43.589744,2.564103,0,0,3,NO
0,0,78.571429,0,4.761905,0,0,NO
0,0,72.340426,0,0,0,0,NO
0,0,90,0,0,0,0,NO
0,0,78.571429,9.52381,0,0,0,NO
0,0,78.26087,0,0,0,0,NO
0,0,78.04878,0,0,0,0,NO
0,0,70.212766,0,2.12766,0,0,NO
0,0,72.727273,0,2.272727,0,0,NO
0,0,74.468085,0,0,0,0,NO
0,0,58.823529,0,5.882353,0,0,NO
0,0,31.578947,0,5.263158,0,0,NO
0,0,50,0,20.588235,0,0,NO
0,0,51.282051,0,12.820513,0,0,NO
0,0,43.243243,0,0,0,0,NO
0,0,24.324324,0,0,0,0,NO
0,0,41.304348,0,0,0,0,NO
0,0,55.813953,0,0,0,0,NO
0,0,38.095238,0,0,0,0,NO
0,0,40.540541,0,5.405405,0,0,NO
0,0,64.285714,0,0,0,0,NO
0,0,43.333333,3.333333,0,0,0,NO
0,0,57.142857,2.857143,11.428571,0,3,NO
0,0,33.333333,2.777778,22.222222,0,0,NO
0,0,37.142857,0,11.428571,0,0,NO
0,0,25.925926,0,14.814815,0,0,NO
0,0,18.918919,0,0,0,0,NO
0,0,60.97561,0,0,0,0,NO
0,0,34.285714,0,5.714286,0,0,NO
0,0,57.142857,0,9.52381,0,0,NO
0,0,52.631579,0,0,0,0,NO
0,0,27.586207,3.448276,13.793103,0,0,NO
0,0,50,2.777778,33.333333,0,0,NO
0,0,41.176471,2.941176,11.764706,0,0,NO
0,0,42.105263,0,0,0,0,NO
0,0,37.142857,0,5.714286,0,0,NO
0,0,16.216216,0,5.405405,0,0,NO
0,0,53.846154,2.564103,5.128205,0,0,NO
0,0,51.428571,0,22.857143,0,0,NO
0,0,63.636364,0,4.545455,0,3,NO
0,0,52.941176,0,17.647059,0,0,NO
0,0,55.555556,0,5.555556,0,0,NO
0,0,52.941176,0,0,0,0,NO
0,0,40.540541,0,5.405405,0,0,NO
0,0,40.47619,0,4.761905,0,0,NO
0,0,65.853659,0,9.756098,0,5,NO
0,0,22.222222,2.777778,27.777778,0,10,NO
0,0,38.888889,0,16.666667,0,0,NO
0,0,52.5,0,5,0,0,NO
0,0,53.658537,0,0,0,0,NO
0,0,60.869565,0,0,0,0,NO
0,0,66.666667,0,0,0,0,NO
0,0,75,0,4.545455,0,0,NO
0,0,58.536585,0,0,0,0,NO
0,0,52.5,0,0,0,0,NO
0,0,51.219512,4.878049,4.878049,0,0,NO
0,0,50,2.777778,11.111111,0,0,NO
0,0,54.054054,0,13.513514,0,0,NO
0,0,17.142857,0,8.571429,0,0,NO
0,0,37.837838,0,16.216216,0,5,NO
0,0,54.054054,0,16.216216,0,0,NO
0,0,58.139535,0,0,0,0,NO
0,0,65.853659,0,0,0,0,NO
0,0,80.851064,0,0,0,0,NO
0,0,73.333333,0,0,0,0,NO
0,0,75,0,0,0,0,NO
0,0,40.425532,0,0,0,0,NO
0,0,35.416667,0,0,0,0,NO
0,0,58.974359,0,5.128205,0,0,NO
0,0,16.666667,2.777778,5.555556,0,0,NO
0,0,56.818182,0,0,0,3,NO
0,0,29.62963,11.111111,7.407407,0,0,NO
0,0,59.090909,0,4.545455,0,0,NO
0,0,50,0,0,0,0,NO
0,0,48.780488,0,4.878049,0,0,NO
0,0,55.263158,0,0,0,0,NO
0,0,52.5,0,15,0,0,NO
0,0,78.571429,0,14.285714,0,0,NO
0,0,45.945946,0,0,0,0,NO
0,0,60.869565,0,0,0,0,NO
0,0,40.625,0,0,0,0,NO
0,0,41.025641,0,0,0,0,NO
0,0,63.636364,0,6.818182,0,0,NO
0,0,36.111111,0,8.333333,0,0,NO
0,0,45.238095,0,0,0,0,NO
0,0,48.648649,0,0,0,0,NO
0,0,28.26087,0,0,0,0,NO
0,0,4,0,0,0,0,NO
0,0,51.428571,0,0,0,0,NO
0,0,50,0,0,0,0,NO
0,0,37.209302,0,0,0,0,NO
0,0,55.555556,0,0,0,0,NO
0,0,42.5,0,5,0,0,NO
0,0,50,0,4.761905,0,0,NO
0,0,40,0,0,0,0,NO
0,0,56.521739,0,0,0,0,NO
0,0,0,0,0,0,1,NO
0,0,17.777778,4.444444,62.222222,0,0,NO
0,0,56.521739,2.173913,13.043478,0,0,NO
0,0,46.666667,0,0,0,0,NO
0,0,75,0,0,0,0,NO
0,0,78.378378,0,0,0,0,NO
0,0,54.761905,0,0,0,0,NO
0,0,47.619048,0,0,0,0,NO
0,0,54.761905,0,0,0,7,NO
0,0,70,0,28,0,0,NO
0,0,88,0,12,0,0,NO
0,0,92,0,8,0,0,NO
0,0,100,0,0,0,0,NO
0,0,100,0,0,0,0,YES
0,0,100,0,0,0,0,YES
0,0,96,0,4,0,0,NO
0,0,51.282051,2.564103,5.128205,0,0,NO
0,0,55.263158,0,5.263158,0,3,NO
0,0,48.648649,0,16.216216,0,0,NO
0,0,65.909091,0,4.545455,0,0,NO
0,0,61.111111,0,5.555556,0,7,NO
0,0,64.102564,0,15.384615,0,0,NO
0,0,43.243243,0,5.405405,0,0,NO
0,0,36.111111,0,0,0,0,NO
0,0,67.857143,0,7.142857,0,3,NO
0,0,37.5,0,10,0,0,NO
0,0,57.894737,0,5.263158,0,0,NO
0,0,57.142857,0,0,0,0,NO
0,0,46.153846,0,0,0,0,NO
0,0,54.545455,0,18.181818,0,0,NO
0,0,47.727273,0,4.545455,0,4,NO
0,0,36.170213,0,21.276596,0,0,NO
0,0,60.869565,0,4.347826,0,0,NO
0,0,43.478261,0,0,0,0,NO
0,0,62.790698,0,4.651163,0,0,NO
0,0,75,0,4.545455,0,0,YES
0,0,73.809524,0,9.52381,0,0,NO
0,0,83.333333,0,0,0,0,NO
0,0,65.217391,0,0,0,0,NO
0,0,83.673469,0,0,0,0,NO
0,0,67.391304,0,0,0,0,NO
0,0,42.857143,0,0,0,0,NO
0,0,48.717949,0,5.128205,0,0,NO
0,0,45.238095,0,0,0,0,NO
0,0,63.414634,0,4.878049,0,0,NO
0,0,51.219512,0,0,0,0,NO
0,0,60,0,4.444444,0,0,NO
0,0,51.219512,0,0,0,0,NO
0,0,57.142857,0,9.52381,0,0,NO
0,0,65.909091,0,0,0,0,NO
0,0,25.581395,0,0,0,0,NO
0,0,57.894737,0,5.263158,0,0,NO
0,0,65.116279,0,4.651163,0,0,NO
0,0,51.111111,0,0,0,0,NO
0,0,47.619048,0,0,0,0,NO
0,0,65.116279,0,0,0,0,NO
0,0,54.545455,0,4.545455,0,0,NO
0,0,45,0,0,0,0,NO
0,0,47.222222,0,5.555556,0,0,NO
0,0,40.909091,0,0,0,0,NO
0,0,64.102564,0,0,0,0,NO
0,0,31.578947,0,0,0,0,NO
0,0,61.363636,0,0,0,0,NO
0,0,47.5,0,0,0,0,NO
0,0,0,0,0,0,0,NO
0,0,0,2.702703,48.648649,0,0,NO
0,0,0,0,0,0,0,NO
0,0,0,2.941176,70.588235,0,15,YES
0,0,0,0,0,0,0,NO
0,0,0,0,0,0,0,NO
0,0,0,0,0,0,0,NO
0,0,0,2.631579,65.789474,0,0,NO
0,0,0,0,0,0,0,NO
0,0,0,0,5.405405,0,16,NO
0,0,6.976744,6.976744,69.767442,0,0,NO
0,0,56.097561,0,9.756098,0,0,NO
0,0,52.631579,0,15.789474,0,0,NO
0,0,29.268293,0,9.756098,0,0,NO
0,0,54.545455,0,4.545455,0,0,NO
0,0,48.780488,0,19.512195,0,3,NO
0,0,53.658537,2.439024,19.512195,0,0,NO
0,0,60,0,0,0,0,NO
0,0,40.540541,0,0,0,0,NO
0,0,38.709677,0,0,0,0,NO
0,0,40.909091,0,0,0,0,NO
0,0,46.808511,0,0,0,0,NO
0,0,43.589744,12.820513,5.128205,0,0,NO
0,0,48.780488,0,0,0,0,NO
0,0,40.47619,0,0,0,0,NO
0,0,64.444444,0,0,0,0,NO
0,0,54.545455,0,0,0,0,NO
0,0,56.818182,0,0,0,0,NO
0,0,27.027027,0,0,0,0,NO
0,0,37.5,0,0,0,3,YES
0,0,58.536585,0,14.634146,0,0,NO
0,0,67.5,0,10,0,2,NO
0,0,56.756757,0,5.405405,0,0,NO
0,0,65.909091,0,9.090909,0,0,NO
0,0,48.648649,0,5.405405,0,0,NO
0,0,60.526316,0,0,0,0,NO
0,0,69.047619,2.380952,0,0,0,NO
0,0,50,0,0,0,0,NO
0,0,42.105263,5.263158,0,0,0,NO
0,0,51.219512,4.878049,0,0,0,NO
0,0,48.571429,0,5.714286,0,7,YES
0,0,50,2.631579,26.315789,0,0,NO
0,0,41.37931,10.344828,27.586207,0,0,NO
0,0,17.142857,11.428571,5.714286,0,0,NO
0,0,52.631579,2.631579,5.263158,0,0,NO
0,0,32.352941,5.882353,0,0,0,NO
0,0,41.463415,0,4.878049,0,12,YES
0,0,50,0,21.052632,0,0,NO
0,0,71.428571,2.380952,9.52381,0,0,NO
0,0,60.526316,5.263158,5.263158,0,0,NO
0,0,80.952381,0,0,0,0,YES
0,0,88.095238,0,0,0,0,YES
0,0,82.222222,0,4.444444,0,0,YES
0,0,81.818182,0,9.090909,0,0,YES
0,0,76.744186,0,0,0,0,YES
0,0,76.190476,0,4.761905,0,0,NO
0,0,61.111111,0,11.111111,0,0,NO
0,0,37.209302,0,0,0,0,NO
0,0,50,6.25,6.25,0,4,NO
0,0,52.941176,0,17.647059,0,0,NO
0,0,59.459459,0,5.405405,0,8,YES
0,0,42.857143,2.857143,28.571429,0,0,NO
0,0,45,7.5,5,0,0,NO
0,0,46.511628,6.976744,0,0,0,NO
0,0,24.444444,4.444444,4.444444,0,0,NO
0,0,60.97561,4.878049,0,0,0,NO
0,0,68.888889,0,0,0,0,NO
0,0,73.333333,0,0,0,0,NO
0,0,73.333333,0,0,0,0,NO
0,0,71.73913,0,0,0,0,NO
0,0,46.666667,0,0,0,0,NO
0,0,37.837838,5.405405,0,0,0,NO
0,0,46.341463,0,9.756098,0,0,NO
0,0,57.142857,0,0,0,0,NO
0,0,46.666667,0,17.777778,0,0,NO
0,0,48.780488,0,0,0,0,NO
0,0,52.380952,0,0,0,0,NO
0,0,64.285714,0,9.52381,0,0,NO
0,0,55,0,15,0,0,NO
0,0,65.116279,0,4.651163,0,0,NO
0,0,47.368421,7.894737,10.526316,0,0,NO
0,0,50,0,11.111111,0,0,NO
0,0,68.181818,0,0,0,0,NO
0,0,68.292683,0,0,0,0,NO
0,0,72.340426,0,0,0,0,NO
0,0,65.789474,0,0,0,0,NO
0,0,71.794872,0,0,0,0,NO
0,0,58.974359,0,5.128205,0,0,NO
0,0,45.16129,0,0,0,0,NO
0,0,48.275862,0,0,0,0,NO
0,0,65.789474,0,7.894737,0,8,NO
0,0,46.875,12.5,15.625,0,0,NO
0,0,51.351351,0,16.216216,0,0,NO
0,0,55,0,10,0,5,NO
0,0,58.536585,0,19.512195,0,0,NO
0,0,47.222222,0,5.555556,0,0,NO
0,0,59.090909,0,0,0,0,NO
0,0,57.142857,0,5.714286,0,0,NO
0,0,65.116279,0,0,0,0,NO
0,0,57.894737,0,15.789474,0,0,NO
0,0,60.97561,0,4.878049,0,0,NO
0,0,62.5,0,0,0,3,NO
0,0,66.666667,0,11.111111,0,0,NO
0,0,65.853659,0,14.634146,0,0,NO
0,0,47.619048,0,4.761905,0,0,NO
0,0,34.210526,0,0,0,0,NO
0,0,42.857143,0,0,0,0,NO
0,0,63.157895,0,0,0,0,NO
0,0,67.5,2.5,10,0,0,NO
0,0,31.578947,2.631579,5.263158,0,0,NO
0,0,57.5,0,5,0,0,NO
0,0,0,0,0,0,0,NO
0,0,0,3.703704,22.222222,0,0,NO
0,0,0,5,70,0,8,YES
0,0,8.571429,2.857143,62.857143,0,3,NO
0,0,17.5,5,15,0,0,NO
0,0,23.684211,0,21.052632,0,3,NO
0,0,36.842105,5.263158,15.789474,0,0,NO
0,0,34.285714,2.857143,5.714286,0,0,NO
0,0,53.333333,0,13.333333,0,0,NO
0,0,38.461538,0,30.769231,0,0,NO
0,0,47.619048,7.142857,14.285714,0,0,NO
0,0,60,0,10,0,0,NO
0,0,60.526316,0,0,0,0,NO
0,0,43.902439,0,0,0,0,NO
0,0,45.454545,0,0,0,0,NO
0,0,47.5,0,7.5,0,0,NO
0,0,55,5,7.5,0,0,NO
0,0,65.909091,0,0,0,0,NO
0,0,60.97561,0,0,0,0,NO
0,0,39.534884,2.325581,23.255814,0,0,NO
0,0,50,0,9.52381,0,0,NO
0,0,47.222222,5.555556,5.555556,0,0,YES
0,0,30.232558,9.302326,37.209302,0,0,NO
0,0,0,0,0,0,0,NO
0,0,0,2.857143,57.142857,0,0,NO
0,0,0,0,0,0,0,NO
0,0,0,0,77.777778,0,7,YES
0,0,30.769231,7.692308,46.153846,0,0,NO
0,0,51.162791,0,13.953488,0,0,NO
0,0,72.916667,0,2.083333,0,0,NO
0,0,74.358974,0,7.692308,0,23,YES
0,0,35,7.5,35,0,0,NO
0,0,62.790698,2.325581,4.651163,0,0,NO
0,0,52,0,4,0,0,NO
0,0,85.416667,0,0,0,0,NO
