@Relation programmer-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@Attribute currentDate string
@Attribute currentTime numeric
@Attribute timeFromStart numeric
@Attribute percentageIntoTask numeric
@Attribute sourceDifficulty string
@Attribute editOrInsertPercentage numeric
@Attribute debugPercentage numeric
@Attribute navigationPercentage numeric
@Attribute focusPercentage numeric
@Attribute removePercentage numeric
@Attribute stuck {YES,NO}

@data
16.06.11,1379102771575,4271697,0,prediction,0.0,0.0,11.11111111111111,0.0,0.0,NO
16.06.11,1379102771591,4271713,0,prediction,0.0,0.0,11.11111111111111,0.0,0.0,NO
16.06.12,1379102772372,4272494,0,prediction,0.0,0.0,11.76470588235294,0.0,0.0,NO
16.06.12,1379102772372,4272494,0,prediction,0.0,0.0,12.5,0.0,0.0,NO
16.06.12,1379102772372,4272494,0,prediction,0.0,0.0,13.333333333333334,0.0,0.0,NO
16.06.12,1379102772903,4273025,0,prediction,0.0,0.0,13.333333333333334,0.0,0.0,NO
16.06.13,1379102773200,4273322,0,prediction,0.0,0.0,13.333333333333334,0.0,0.0,NO
16.06.13,1379102773325,4273447,0,prediction,0.0,0.0,13.333333333333334,0.0,0.0,NO
16.06.13,1379102773450,4273572,0,prediction,0.0,0.0,13.333333333333334,0.0,0.0,NO
16.06.13,1379102773919,4274041,0,prediction,0.0,0.0,13.333333333333334,0.0,0.0,NO
16.06.13,1379102773919,4274041,0,prediction,0.0,0.0,13.333333333333334,0.0,0.0,NO
16.06.13,1379102773919,4274041,0,prediction,0.0,0.0,13.333333333333334,0.0,0.0,NO
16.06.13,1379102773919,4274041,0,prediction,0.0,0.0,14.285714285714285,0.0,0.0,NO
16.06.13,1379102773934,4274056,0,prediction,0.0,0.0,14.285714285714285,0.0,0.0,NO
16.06.13,1379102773934,4274056,0,prediction,0.0,0.0,15.384615384615385,0.0,0.0,NO
16.06.13,1379102773934,4274056,0,prediction,0.0,0.0,15.384615384615385,0.0,0.0,NO
16.06.13,1379102773934,4274056,0,prediction,0.0,0.0,15.384615384615385,0.0,0.0,NO
16.06.13,1379102773934,4274056,0,prediction,0.0,0.0,15.384615384615385,0.0,0.0,NO
16.06.15,1379102775403,4275525,0,prediction,0.0,0.0,15.384615384615385,0.0,0.0,NO
16.06.15,1379102775591,4275713,0,prediction,0.0,0.0,7.6923076923076925,0.0,0.0,NO
16.06.16,1379102776356,4276478,0,prediction,0.0,0.0,7.6923076923076925,0.0,0.0,NO
16.06.17,1379102777091,4277213,0,prediction,0.0,0.0,7.6923076923076925,0.0,0.0,NO
16.06.17,1379102777200,4277322,0,prediction,0.0,0.0,7.6923076923076925,0.0,0.0,NO
16.06.17,1379102777903,4278025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.17,1379102777919,4278041,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778466,4278588,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778481,4278603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778481,4278603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778481,4278603,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778512,4278634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778512,4278634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778512,4278634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778512,4278634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778528,4278650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778544,4278666,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778700,4278822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778887,4279009,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.18,1379102778903,4279025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779466,4279588,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779575,4279697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779575,4279697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779575,4279697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779591,4279713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779591,4279713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779591,4279713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779591,4279713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779591,4279713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779606,4279728,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779622,4279744,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779856,4279978,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.19,1379102779887,4280009,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.20,1379102780184,4280306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.20,1379102780637,4280759,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.20,1379102780637,4280759,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.20,1379102780637,4280759,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.20,1379102780637,4280759,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.20,1379102780653,4280775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.20,1379102780653,4280775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.20,1379102780653,4280775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.20,1379102780653,4280775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.20,1379102780653,4280775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.21,1379102781606,4281728,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.21,1379102781731,4281853,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.21,1379102781856,4281978,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.22,1379102782497,4282619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.24,1379102784450,4284572,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.24,1379102784841,4284963,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.25,1379102785762,4285884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.25,1379102785778,4285900,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786028,4286150,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786028,4286150,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786762,4286884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786778,4286900,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786778,4286900,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786778,4286900,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786778,4286900,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786778,4286900,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786794,4286916,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786794,4286916,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786794,4286916,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786794,4286916,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786794,4286916,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786809,4286931,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.26,1379102786809,4286931,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.27,1379102787512,4287634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.27,1379102787653,4287775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.28,1379102788309,4288431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.28,1379102788325,4288447,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.28,1379102788512,4288634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790341,4290463,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790356,4290478,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790356,4290478,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790356,4290478,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790356,4290478,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790372,4290494,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790372,4290494,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790372,4290494,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790372,4290494,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790372,4290494,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790387,4290509,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790387,4290509,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790387,4290509,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.30,1379102790528,4290650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.31,1379102791247,4291369,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.31,1379102791387,4291509,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.38,1379102798262,4298384,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.39,1379102799981,4300103,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.40,1379102800169,4300291,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.43,1379102803309,4303431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.43,1379102803325,4303447,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.43,1379102803434,4303556,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804497,4304619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804497,4304619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804512,4304634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804512,4304634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804512,4304634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804512,4304634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804512,4304634,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804528,4304650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804528,4304650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804528,4304650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804528,4304650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.44,1379102804528,4304650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.45,1379102805919,4306041,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.46,1379102806059,4306181,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.46,1379102806778,4306900,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.46,1379102806778,4306900,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.46,1379102806903,4307025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.47,1379102807606,4307728,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.47,1379102807606,4307728,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.47,1379102807606,4307728,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.47,1379102807606,4307728,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.47,1379102807622,4307744,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.47,1379102807622,4307744,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.47,1379102807622,4307744,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.47,1379102807622,4307744,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.47,1379102807622,4307744,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.47,1379102807622,4307744,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.47,1379102807637,4307759,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.48,1379102808419,4308541,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.48,1379102808559,4308681,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.49,1379102809372,4309494,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.49,1379102809387,4309509,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.49,1379102809497,4309619,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.50,1379102810169,4310291,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.50,1379102810169,4310291,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.50,1379102810184,4310306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.50,1379102810184,4310306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.50,1379102810184,4310306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.50,1379102810184,4310306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.50,1379102810200,4310322,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.50,1379102810200,4310322,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.50,1379102810200,4310322,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.50,1379102810200,4310322,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.50,1379102810762,4310884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.54,1379102814653,4314775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.55,1379102815231,4315353,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.55,1379102815247,4315369,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.55,1379102815528,4315650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.56,1379102816309,4316431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.56,1379102816309,4316431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.56,1379102816309,4316431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.56,1379102816309,4316431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.56,1379102816325,4316447,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.56,1379102816325,4316447,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.56,1379102816341,4316463,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.56,1379102816341,4316463,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.56,1379102816341,4316463,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.56,1379102816356,4316478,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.56,1379102816622,4316744,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.59,1379102819903,4320025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.59,1379102819903,4320025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.59,1379102819903,4320025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.59,1379102819903,4320025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.59,1379102819903,4320025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.59,1379102819919,4320041,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.59,1379102819919,4320041,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.59,1379102819950,4320072,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.06.59,1379102819997,4320119,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.00,1379102820028,4320150,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.00,1379102820762,4320884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.03,1379102823153,4323275,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.03,1379102823309,4323431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.04,1379102824262,4324384,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.04,1379102824309,4324431,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.04,1379102824372,4324494,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.05,1379102825059,4325181,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.05,1379102825059,4325181,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.05,1379102825059,4325181,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.05,1379102825091,4325213,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.05,1379102825091,4325213,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.05,1379102825091,4325213,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.05,1379102825106,4325228,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.05,1379102825106,4325228,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.05,1379102825106,4325228,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.05,1379102825762,4325884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.05,1379102825872,4325994,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.06,1379102826528,4326650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.06,1379102826559,4326681,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.06,1379102826575,4326697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.07,1379102827653,4327775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.07,1379102827653,4327775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.07,1379102827653,4327775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.07,1379102827653,4327775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.07,1379102827653,4327775,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.07,1379102827669,4327791,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.07,1379102827669,4327791,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.07,1379102827669,4327791,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.08,1379102828169,4328291,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.08,1379102828294,4328416,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.08,1379102828575,4328697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.08,1379102828575,4328697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.08,1379102828919,4329041,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.09,1379102829716,4329838,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.09,1379102829731,4329853,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.09,1379102829731,4329853,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.09,1379102829731,4329853,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.09,1379102829747,4329869,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.09,1379102829747,4329869,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.09,1379102829762,4329884,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.10,1379102830419,4330541,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.10,1379102830575,4330697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.10,1379102830794,4330916,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.10,1379102830794,4330916,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.11,1379102831794,4331916,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.11,1379102831794,4331916,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.11,1379102831794,4331916,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.11,1379102831809,4331931,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.11,1379102831809,4331931,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.11,1379102831825,4331947,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.12,1379102832106,4332228,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.12,1379102832122,4332244,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.12,1379102832841,4332963,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.12,1379102832856,4332978,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.12,1379102832856,4332978,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.12,1379102832856,4332978,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.12,1379102832872,4332994,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.12,1379102832872,4332994,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.12,1379102832872,4332994,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.12,1379102832981,4333103,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.13,1379102833700,4333822,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.13,1379102833716,4333838,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.13,1379102833997,4334119,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.14,1379102834028,4334150,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.14,1379102834903,4335025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.14,1379102834903,4335025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.14,1379102834919,4335041,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.14,1379102834919,4335041,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.14,1379102834919,4335041,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.15,1379102835091,4335213,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.15,1379102835262,4335384,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.15,1379102835325,4335447,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.15,1379102835356,4335478,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.15,1379102835731,4335853,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.16,1379102836387,4336509,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.16,1379102836528,4336650,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.16,1379102836544,4336666,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.16,1379102836544,4336666,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.16,1379102836544,4336666,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.16,1379102836575,4336697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.16,1379102836856,4336978,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.16,1379102836903,4337025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.17,1379102837262,4337384,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.17,1379102837934,4338056,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.18,1379102838091,4338213,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.18,1379102838091,4338213,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.18,1379102838106,4338228,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.18,1379102838106,4338228,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.18,1379102838716,4338838,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.18,1379102838731,4338853,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.18,1379102838872,4338994,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.19,1379102839434,4339556,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.19,1379102839591,4339713,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.19,1379102839637,4339759,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.19,1379102839637,4339759,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.20,1379102840075,4340197,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.20,1379102840106,4340228,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.20,1379102840575,4340697,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.21,1379102841169,4341291,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.21,1379102841184,4341306,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.21,1379102841887,4342009,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.21,1379102841903,4342025,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.22,1379102842262,4342384,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.22,1379102842294,4342416,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.23,1379102843216,4343338,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.23,1379102843216,4343338,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.23,1379102843419,4343541,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.27,1379102847122,4347244,0,prediction,0.0,0.0,0.0,0.0,0.0,NO
16.07.29,1379102849762,4349884,0,prediction,0.0,0.0,6.25,0.0,0.0,NO
16.07.30,1379102850122,4350244,0,prediction,0.0,0.0,5.88235294117647,0.0,0.0,NO
16.07.35,1379102855137,4355259,0,prediction,0.0,0.0,11.11111111111111,0.0,0.0,NO
16.07.35,1379102855450,4355572,0,prediction,0.0,0.0,10.526315789473683,0.0,0.0,NO
16.07.36,1379102856903,4357025,0,prediction,0.0,0.0,10.526315789473683,0.0,0.0,NO
16.07.37,1379102857387,4357509,0,prediction,0.0,0.0,10.526315789473683,0.0,0.0,NO
16.07.37,1379102857575,4357697,0,prediction,0.0,0.0,10.526315789473683,0.0,0.0,NO
16.07.38,1379102858512,4358634,0,prediction,0.0,0.0,10.526315789473683,0.0,0.0,NO
16.07.38,1379102858528,4358650,0,prediction,0.0,0.0,10.526315789473683,0.0,0.0,NO
16.07.38,1379102858809,4358931,0,prediction,0.0,0.0,10.526315789473683,0.0,0.0,NO
16.07.39,1379102859825,4359947,0,prediction,0.0,0.0,10.526315789473683,0.0,0.0,NO
16.07.39,1379102859841,4359963,0,prediction,0.0,0.0,10.526315789473683,0.0,0.0,NO
16.07.40,1379102860403,4360525,0,prediction,0.0,0.0,10.526315789473683,0.0,0.0,NO
